Date,Open,High,Low,Close,Adj Close,Volume,Returns,Target
2010-03-09,129.59,130.81,127.97,128.82,129.73999999999998,6070800,-0.009964165396640088,-1
2010-03-10,129.11,131.17,128.48,130.51,130.26333333333332,5625700,0.013033771060691571,1
2010-03-11,130.45,133.62,130.36,133.58,132.54999999999998,7240800,0.02325069711805368,1
2010-03-12,134.2,134.2,131.18,131.82,133.40666666666667,6150800,-0.01326319367291625,-1
2010-03-15,131.7,132.0,128.63,131.13,131.60999999999999,6329200,-0.005248158081240943,-1
2010-03-16,131.24,132.29,130.5,131.79,131.7733333333333,4132500,0.005020549112465054,1
2010-03-17,132.41,132.69,131.22,131.34,132.14666666666668,4358800,-0.003420365892971253,-1
2010-03-18,131.02,132.85,130.44,132.76,132.21,5021300,0.010753606088947213,1
2010-03-19,133.71,133.71,129.66,130.35,132.59,8905000,-0.018319846472263132,-1
2010-03-22,130.2,130.96,128.64,130.47,130.54333333333332,5383400,0.0009201748981460334,1
2010-03-23,130.89,130.94,128.07,129.26,130.36333333333332,4213100,-0.009317435442907362,-1
2010-03-24,128.64,129.4,127.2,128.04,128.6933333333333,4696400,-0.009483164733087059,-1
2010-03-25,129.14,136.91,128.04,134.73,133.59333333333333,16209600,0.05093006066609412,1
2010-03-26,134.9,136.99,133.76,135.06,135.65,6565700,0.0024463483789396415,1
2010-03-29,135.37,136.63,134.33,135.12,135.70666666666668,4626900,0.000444148352848849,1
2010-03-30,135.74,138.19,135.36,136.58,136.83666666666667,6192700,0.010747251033398535,1
2010-03-31,136.0,136.8,134.48,135.77,136.19000000000003,4600600,-0.005948245920753381,-1
2010-04-01,135.8,136.51,131.18,131.81,134.70666666666668,8785800,-0.029600785887815558,-1
2010-04-05,132.85,133.74,130.78,131.49,132.69333333333336,5816500,-0.002430688625546839,-1
2010-04-06,131.23,136.0,131.18,135.56,134.26333333333335,7950300,0.030483543640023057,1
2010-04-07,135.96,136.08,133.86,134.87,135.63666666666668,5945400,-0.005102995210084327,-1
2010-04-08,134.71,141.25,134.71,140.96,138.97333333333336,12689100,0.044164810659103125,1
2010-04-09,140.72,141.33,139.07,140.06,140.70333333333335,6011100,-0.006405259960497698,-1
2010-04-12,140.0,142.91,139.68,141.2,141.36999999999998,5445300,0.008106422831770042,1
2010-04-13,141.23,141.98,139.12,140.16,141.12333333333333,4785500,-0.00739269787106039,-1
2010-04-14,140.34,144.5,139.2,144.28,143.04,7900300,0.028971228847257058,1
2010-04-15,144.55,147.09,144.0,145.82,145.82,7829600,0.010617128342945904,1
2010-04-16,144.88,147.17,141.45,142.17,144.73999999999998,8396800,-0.02534945973067765,-1
2010-04-19,142.35,143.67,139.13,142.43,142.81666666666666,6022000,0.0018271262988883773,1
2010-04-20,143.83,144.64,142.1,144.2,144.22333333333333,4311700,0.012350573904353651,1
2010-04-21,145.17,149.0,143.52,146.43,146.86666666666665,7374400,0.015346273716317301,1
2010-04-22,147.01,151.09,145.88,150.09,149.39666666666668,15165800,0.024687615601057634,1
2010-04-23,145.38,149.09,142.42,143.63,146.03333333333333,18975200,-0.0439945657244921,-1
2010-04-26,143.2,147.73,142.9,147.11,146.01333333333332,9318300,0.023940057818389107,1
2010-04-27,145.55,146.44,141.11,142.02,144.67,8639000,-0.035212713508172865,-1
2010-04-28,142.59,142.75,138.69,139.35,141.56333333333336,9235300,-0.018979138825990432,-1
2010-04-29,140.09,142.45,139.79,141.73,141.42333333333332,6314200,0.016935085250856793,1
2010-04-30,141.4,141.4,136.91,137.1,139.96666666666667,6113500,-0.03321325261054523,-1
2010-05-03,137.2,139.44,136.11,137.49,138.04333333333332,5654600,0.002840600620873808,1
2010-05-04,135.62,135.81,128.38,129.83,133.75333333333333,12667800,-0.05732528481698034,-1
2010-05-05,128.0,131.61,127.55,130.93,130.18,9458100,0.008436926867499845,1
2010-05-06,130.0,132.33,120.6,128.71,130.3466666666667,10189000,-0.017101017578375503,-1
2010-05-07,127.97,131.18,123.76,124.98,128.04333333333332,11927600,-0.029408087160350763,-1
2010-05-10,129.73,132.21,129.26,131.29,131.07666666666668,6806100,0.04925489244508335,1
2010-05-11,129.95,133.08,128.47,130.46,131.16333333333333,6044100,-0.006341950578068904,-1
2010-05-12,131.41,134.13,129.68,133.87,133.13666666666666,5904500,0.02580251342985629,1
2010-05-13,133.93,136.99,131.0,131.47,134.13,5940200,-0.01809049108929346,-1
2010-05-14,130.36,131.0,126.76,128.53,129.96333333333334,5277800,-0.022616348586472382,-1
2010-05-17,128.24,129.95,125.8,128.91,129.03333333333333,5642200,0.002952146332972907,1
2010-05-18,130.14,131.25,125.51,126.28,129.22333333333333,5256900,-0.020612822765222458,-1
2010-05-19,125.51,127.93,123.8,124.59,126.00999999999999,6463300,-0.013473317379018987,-1
2010-05-20,122.64,125.0,118.78,119.71,122.44999999999999,8594400,-0.03995619504749345,-1
2010-05-21,117.9,124.97,117.52,122.72,121.86333333333334,7966900,0.02483318635566764,1
2010-05-24,122.57,124.5,120.65,122.12,123.06333333333333,4535900,-0.004901169752268879,-1
2010-05-25,118.54,125.19,118.5,124.86,122.86333333333334,6913400,0.022188941766920944,1
2010-05-26,125.05,125.79,122.3,123.21,124.68333333333334,6964600,-0.013302892997021237,-1
2010-05-27,124.98,126.85,120.6,126.7,126.17666666666666,4747700,0.027931870690516513,1
2010-05-28,126.07,127.6,124.01,125.46,126.37666666666667,3954800,-0.009835104658496284,-1
2010-06-01,124.97,126.57,123.02,123.24,124.92666666666666,3659500,-0.01785330894013004,-1
2010-06-02,124.02,126.43,121.65,126.31,125.58666666666666,4764700,0.02460552905741668,1
2010-06-03,126.25,129.15,124.85,128.76,128.0533333333333,5276900,0.019211003644723362,1
2010-06-04,126.33,128.2,122.18,122.77,125.76666666666665,5497700,-0.04763752023785882,-1
2010-06-07,125.84,126.61,121.67,122.01,124.82,6566400,-0.006209677605505571,-1
2010-06-08,122.0,122.0,115.8,118.84,120.94666666666667,11484400,-0.026324957992836014,-1
2010-06-09,120.31,121.47,117.36,117.91,119.89666666666666,7369200,-0.007856429005824984,-1
2010-06-10,120.0,123.5,119.2,123.21,122.23666666666666,6061800,0.04396859504799494,1
2010-06-11,121.39,123.53,120.29,123.03,122.65000000000002,4204600,-0.0014619885644992772,-1
2010-06-14,124.24,125.7,123.5,123.83,124.58999999999999,3923000,0.006481429154929706,1
2010-06-15,123.2,126.92,122.5,126.84,125.65333333333335,4541000,0.024016792443139458,1
2010-06-16,125.39,127.98,125.36,126.9,126.75666666666666,3964300,0.00047292505019538747,1
2010-06-17,126.74,127.8,124.69,125.89,126.81,3479000,-0.007990864942174148,-1
2010-06-18,126.48,127.48,125.07,125.83,126.59666666666668,3836000,-0.00047672017429137677,-1
2010-06-21,126.79,127.48,121.41,122.55,125.60666666666667,5327700,-0.026412679629755013,-1
2010-06-22,122.65,125.23,121.55,122.31,123.39666666666666,6207200,-0.0019603044748497966,-1
2010-06-23,122.11,123.22,120.04,121.45,122.25999999999999,5455100,-0.007056150051090242,-1
2010-06-24,120.61,120.85,116.8,118.33,119.92999999999999,7771100,-0.026025324051714108,-1
2010-06-25,118.14,121.76,117.63,121.0,120.3,5769700,0.022313214200273702,1
2010-06-28,118.85,120.04,117.1,117.8,118.89666666666666,5612200,-0.026802274379254736,-1
2010-06-29,116.26,116.48,106.01,108.61,113.78333333333335,12866300,-0.08122478692554168,-1
2010-06-30,108.58,112.68,108.11,109.26,110.17333333333333,9740700,0.005966878675626887,1
2010-07-01,108.9,111.69,106.7,110.96,110.51666666666667,8529800,0.01543941303900447,1
2010-07-02,110.92,111.29,108.56,109.14,110.45,4477100,-0.016538314248490164,-1
2010-07-06,110.65,112.53,109.0,110.06,111.08,5219300,0.008394209873526817,1
2010-07-07,109.84,113.63,109.81,113.43,112.3,4941000,0.030160234939338438,1
2010-07-08,115.02,117.48,114.07,116.22,116.24000000000001,6775000,0.02429904007600829,1
2010-07-09,116.55,117.4,114.65,117.26,117.07,4065100,0.00890874488910965,1
2010-07-12,117.81,119.7,117.32,119.51,119.00666666666666,4783600,0.019006358342720697,1
2010-07-13,120.69,124.88,120.3,123.65,123.07333333333334,7091100,0.03405494408863556,1
2010-07-14,123.03,123.75,121.47,123.3,123.36,5257000,-0.002834583797126675,-1
2010-07-15,120.13,122.48,119.26,122.06,121.55666666666667,6047700,-0.010107683053949655,-1
2010-07-16,121.28,121.92,118.01,118.49,120.56333333333333,6227900,-0.029684158287700414,-1
2010-07-19,118.38,120.74,117.0,119.94,119.68666666666667,5030900,0.012163048911715189,1
2010-07-20,120.61,120.71,117.51,120.1,120.47333333333331,6785000,0.0013331113455741402,1
2010-07-21,120.62,121.25,117.26,117.43,119.76666666666667,5011700,-0.022482317708947926,-1
2010-07-22,118.71,120.87,118.02,120.07,119.88333333333333,15003400,0.022232494665636825,1
2010-07-23,105.93,119.28,105.8,118.87,114.69333333333334,42421100,-0.010044447050093514,-1
2010-07-26,118.26,118.6,114.88,118.4,118.42,11137800,-0.003961736542627627,-1
2010-07-27,118.43,118.5,115.07,117.13,118.02,7796100,-0.010784293368122146,-1
2010-07-28,117.0,118.2,116.4,117.13,117.44333333333333,5472300,0.0,-1
2010-07-29,117.99,118.87,115.52,116.86,117.90666666666668,6175800,-0.002307791955492268,-1
2010-07-30,115.53,118.74,114.51,117.89,117.38666666666666,7077500,0.008775349177745027,1
2010-08-02,119.15,120.38,117.57,120.07,119.86666666666667,5443700,0.018322919738590585,1
2010-08-03,120.0,122.87,119.68,122.42,121.76333333333334,5953800,0.019382849380297138,1
2010-08-04,123.06,128.47,123.0,127.58,126.37,9270800,0.04128586339088547,1
2010-08-05,126.77,128.0,125.82,127.83,127.53333333333332,4282300,0.0019576373661211992,1
2010-08-06,126.72,128.4,125.9,128.32,127.81333333333333,5065200,0.003825887938274067,1
2010-08-09,128.46,129.93,127.85,128.83,129.07333333333335,5085800,0.003966561685229034,1
2010-08-10,127.95,130.0,127.38,130.0,129.31666666666666,5706900,0.009040744652149024,1
2010-08-11,128.1,128.12,125.2,125.89,127.37,5541700,-0.032125940677414505,-1
2010-08-12,123.76,127.0,123.55,126.56,125.77333333333333,4367900,0.005307994241175937,1
2010-08-13,126.06,127.48,124.26,124.69,126.07666666666667,3976600,-0.014885847010848987,-1
2010-08-16,123.61,127.37,123.04,126.07,125.68333333333334,4024700,0.011006651234683123,1
2010-08-17,127.34,129.98,126.79,128.86,128.72666666666666,5044700,0.02188923546731852,1
2010-08-18,129.25,130.81,128.26,129.65,129.90333333333334,7901500,0.006111968274176878,1
2010-08-19,129.22,130.02,126.82,127.57,128.93666666666667,5582500,-0.016173278434474803,-1
2010-08-20,127.2,128.04,126.02,127.76,127.66666666666667,4170100,0.0014882703565583552,1
2010-08-23,127.86,129.22,126.5,126.6,127.89333333333332,3861300,-0.009120994196681317,-1
2010-08-24,125.41,125.44,123.18,124.53,125.12666666666667,5369700,-0.016485858977018705,-1
2010-08-25,123.85,127.37,123.83,126.85,126.02333333333333,5344500,0.018458635312233698,1
2010-08-26,127.15,127.59,124.82,124.86,126.53333333333335,4694500,-0.015812176411692736,-1
2010-08-27,125.46,126.64,122.25,126.64,126.24666666666667,5080000,0.014155305939158739,1
2010-08-30,126.03,126.95,123.69,123.79,125.59000000000002,3426000,-0.02276183402903774,-1
2010-08-31,122.85,125.9,122.5,124.83,124.52666666666666,4225600,0.008366230119240608,1
2010-09-01,126.36,132.6,126.17,132.49,130.48333333333332,7138300,0.05955435921707228,1
2010-09-02,132.17,135.21,132.05,135.21,134.1966666666667,5407400,0.020321954490634907,1
2010-09-03,136.89,139.5,136.63,138.79,138.39333333333332,6581200,0.026132873997081803,1
2010-09-07,137.56,138.6,136.89,137.22,137.79333333333332,3883000,-0.01137652210500363,-1
2010-09-08,137.93,139.7,136.45,139.14,138.92333333333332,5828500,0.013895143232750498,1
2010-09-09,140.39,141.37,139.26,140.38,140.71333333333334,4958000,0.008872410806780157,1
2010-09-10,140.75,142.6,140.04,142.44,141.93,5043600,0.014567827107301623,1
2010-09-13,144.07,145.74,143.76,145.07,144.96,5077400,0.01829552614123384,1
2010-09-14,144.5,146.7,143.83,145.75,145.65,4319400,0.004676440679791012,1
2010-09-15,144.88,145.62,143.56,145.45,145.31666666666666,4903600,-0.002060440289391201,-1
2010-09-16,145.4,148.23,145.16,148.13,147.25333333333333,5827000,0.018257881652750173,1
2010-09-17,148.9,148.98,146.5,148.32,148.73333333333332,7259600,0.0012818352235841638,1
2010-09-20,148.7,151.95,147.35,151.3,150.65,6449400,0.019892518976765246,1
2010-09-21,150.76,153.31,149.6,150.73,151.6,7542000,-0.003774463971872525,-1
2010-09-22,149.84,152.7,149.1,151.83,151.45666666666668,6612400,0.007271317071658518,1
2010-09-23,151.2,155.92,150.97,152.85,153.32333333333335,7065600,0.006695574442747172,1
2010-09-24,155.43,160.89,155.42,160.73,159.01666666666665,10590600,0.05026889024420601,1
2010-09-27,160.22,161.2,157.88,159.37,160.26333333333332,6446300,-0.00849739570950729,-1
2010-09-28,159.84,160.88,154.89,159.7,160.14000000000001,8494200,0.0020685123494244115,1
2010-09-29,159.03,161.78,157.75,158.99,159.93333333333334,7287500,-0.004455748060348937,-1
2010-09-30,160.01,160.93,155.6,157.06,159.33333333333334,7606000,-0.012213409213889236,-1
2010-10-01,157.08,157.44,152.2,153.71,156.07666666666668,8683400,-0.02156018770988781,-1
2010-10-04,153.95,155.96,152.79,155.39,155.1,5346500,0.010870375561801971,1
2010-10-05,157.08,161.21,157.01,160.87,159.72,5620000,0.03465849960357381,1
2010-10-06,160.6,160.68,154.6,155.4,158.89333333333332,6060800,-0.03459414746866943,-1
2010-10-07,156.51,157.4,153.39,156.27,156.72666666666666,4622000,0.005582842491662819,1
2010-10-08,155.18,156.28,152.78,155.55,155.67000000000002,6918400,-0.004618057081563836,-1
2010-10-11,154.89,156.63,152.34,153.03,154.85,4486400,-0.01633324274070125,-1
2010-10-12,152.51,156.95,151.4,156.48,155.3133333333333,5280800,0.022294225683562336,1
2010-10-13,156.69,156.79,153.85,155.17,156.21666666666667,5632800,-0.008406916191114583,-1
2010-10-14,155.16,156.95,154.23,155.53,155.88,4024100,0.002317348961076234,1
2010-10-15,158.42,164.88,156.75,164.64,162.64666666666665,10135500,0.05692263302927055,1
2010-10-18,165.0,165.19,161.82,163.56,164.58333333333334,6331300,-0.0065813765892978075,-1
2010-10-19,160.68,162.8,157.0,158.67,160.71666666666667,7525000,-0.030353321750443422,-1
2010-10-20,158.78,159.87,156.57,158.67,159.10666666666665,5790400,0.0,-1
2010-10-21,162.67,166.13,161.29,164.97,164.59,13482500,0.03893706544183476,1
2010-10-22,162.45,170.17,162.27,169.13,167.25,16318400,0.02490401079811765,1
2010-10-25,171.57,171.99,168.32,169.0,170.85333333333332,6530900,-0.0007689350628771679,-1
2010-10-26,167.57,171.0,167.5,169.95,169.50666666666666,4689600,0.00560556121905147,1
2010-10-27,168.91,169.75,166.54,167.51,168.72333333333333,5721800,-0.014461225166529692,-1
2010-10-28,168.31,168.49,165.05,166.84,167.88,4684400,-0.004007781646850737,-1
2010-10-29,165.8,168.5,164.81,165.23,166.51,4998500,-0.009696826665845124,-1
2010-11-01,164.45,164.58,161.52,162.58,163.87,5239900,-0.016168254344472985,-1
2010-11-02,163.75,165.94,163.36,164.61,164.76666666666668,4260000,0.01240885142056756,1
2010-11-03,165.4,168.61,162.29,168.47,167.49333333333334,6112100,0.02317865265911896,1
2010-11-04,169.86,172.53,168.4,168.93,170.44,7395900,0.0027267355365241824,1
2010-11-05,169.35,171.65,168.59,170.77,170.59,5212200,0.010833193964510764,1
2010-11-08,170.84,173.2,168.78,171.99,172.01,5706000,0.007118713689253434,1
2010-11-09,172.67,173.14,169.06,170.27,172.02666666666664,3978600,-0.010050923155848481,-1
2010-11-10,170.59,173.37,169.41,173.33,172.43000000000004,5440300,0.017811879520666353,1
2010-11-11,171.0,172.05,169.42,170.37,171.14000000000001,5691700,-0.017224749395768183,-1
2010-11-12,170.12,171.26,165.05,165.68,169.02,7160600,-0.027914325470122132,-1
2010-11-15,165.16,165.35,158.56,158.9,163.13666666666666,9648600,-0.04178314354465845,-1
2010-11-16,158.74,160.91,156.77,157.78,159.14333333333332,6571400,-0.007073415875726736,-1
2010-11-17,157.84,160.85,157.55,158.35,159.01333333333332,4524900,0.003606115317705107,1
2010-11-18,160.74,165.0,160.74,164.17,163.3033333333333,6225300,0.03609470332177805,1
2010-11-19,163.95,164.99,162.84,164.82,164.58666666666667,4464800,0.003951493028810791,1
2010-11-22,165.1,170.6,165.0,170.39,168.69666666666666,6142500,0.03323595789191037,1
2010-11-23,168.61,168.81,164.62,168.2,168.54,6465300,-0.01293617968830013,-1
2010-11-24,171.53,177.89,171.53,177.25,175.55666666666664,10042500,0.052407417873389366,1
2010-11-26,177.36,178.38,176.16,177.2,177.64666666666668,4271600,-0.0002821272412563736,-1
2010-11-29,179.99,181.84,177.57,179.49,180.44000000000003,9695000,0.012840457899069648,1
2010-11-30,176.95,177.7,174.9,175.4,176.6833333333333,6762200,-0.023050416131967476,-1
2010-12-01,179.16,179.32,176.0,176.55,178.34333333333333,5770100,0.006535042436312823,1
2010-12-02,176.86,177.45,173.92,176.53,176.9466666666667,5537600,-0.0001132887732038016,-1
2010-12-03,175.5,176.4,174.05,175.68,175.85999999999999,4907500,-0.00482667528002581,-1
2010-12-06,175.52,178.43,174.6,178.05,177.33333333333334,5654200,0.01340025140262085,1
2010-12-07,180.5,181.47,176.57,176.77,179.58,5077100,-0.0072149571759949375,-1
2010-12-08,177.49,178.16,175.2,176.29,177.3133333333333,3726900,-0.0027190862501398445,-1
2010-12-09,177.77,178.11,173.8,174.85,176.91,4555500,-0.008201902788267193,-1
2010-12-10,174.88,175.95,173.36,175.62,175.48333333333335,3565500,0.0043941064224646935,1
2010-12-13,176.33,177.94,173.73,174.25,176.17333333333332,4202500,-0.007831520291216271,-1
2010-12-14,174.28,175.76,173.09,173.94,174.66,3685300,-0.0017806374790141852,-1
2010-12-15,173.72,179.0,173.59,175.57,176.09666666666666,5810500,0.009327411619498053,1
2010-12-16,175.58,178.3,175.04,178.04,177.30666666666664,4121500,0.01397042036653631,1
2010-12-17,178.41,178.75,177.02,177.58,178.24666666666667,4507300,-0.002587032543472696,-1
2010-12-20,179.27,183.98,178.04,183.29,182.17999999999998,8735300,0.0316483863795756,1
2010-12-21,183.88,185.65,182.6,184.75,184.76,5111000,0.007933961844554646,1
2010-12-22,185.0,185.45,184.11,184.76,185.07000000000002,2578100,5.41257340934238e-05,1
2010-12-23,184.34,184.98,181.89,182.59,183.97,3358200,-0.011814483413763009,-1
2010-12-27,181.9,183.14,180.45,182.14,182.39333333333332,2249400,-0.0024675800089691185,-1
2010-12-28,182.1,182.77,181.05,181.09,181.98666666666668,1975000,-0.005781476886421375,-1
2010-12-29,181.8,184.35,180.41,183.37,183.17333333333332,3120100,0.012511824307822189,1
2010-12-30,183.92,184.55,182.75,182.75,183.74,1961200,-0.0033868709311853326,-1
2010-12-31,181.96,182.3,179.51,180.0,181.42,3451900,-0.015162247739677523,-1
2011-01-03,181.37,186.0,181.21,184.22,183.86333333333334,5331400,0.02317384466987908,1
2011-01-04,186.15,187.7,183.78,185.01,186.28666666666666,5031800,0.004279182111421478,1
2011-01-05,184.1,187.45,184.07,187.42,186.3233333333333,3418800,0.012942210024166302,1
2011-01-06,186.5,187.41,185.25,185.86,186.59,3179700,-0.00835838556648422,-1
2011-01-07,187.88,188.45,183.74,185.49,187.2733333333333,5221700,-0.0019927298906062675,-1
2011-01-10,185.04,185.29,182.51,184.68,185.00333333333333,3375900,-0.004376374599798888,-1
2011-01-11,185.42,186.0,183.21,184.34,185.25333333333333,2814200,-0.0018427190732700559,-1
2011-01-12,185.36,185.38,183.3,184.08,184.94000000000003,2679100,-0.001411432838407736,-1
2011-01-13,183.6,186.45,183.51,185.53,185.1933333333333,3367000,0.00784614831167586,1
2011-01-14,185.5,188.94,184.92,188.75,187.73000000000002,3662800,0.017206794090347713,1
2011-01-18,188.66,191.6,188.25,191.25,190.50333333333333,3896200,0.0131580845775112,1
2011-01-19,190.9,191.0,186.21,186.87,189.59,3882400,-0.023168284772481368,-1
2011-01-20,185.29,186.85,181.0,181.96,184.70000000000002,5709900,-0.026626305232360457,-1
2011-01-21,183.0,183.25,176.84,177.42,181.22333333333333,6806200,-0.025267079609362628,-1
2011-01-24,177.95,178.49,174.15,176.85,177.76333333333332,5600300,-0.0032178874409511354,-1
2011-01-25,175.5,176.75,174.28,176.7,176.3166666666667,4651000,-0.0008485363258389747,-1
2011-01-26,177.51,177.89,174.63,175.39,176.92999999999998,3762200,-0.0074413135556043045,-1
2011-01-27,177.48,185.0,177.31,184.45,182.31000000000003,14594400,0.050366358272638266,1
2011-01-28,171.45,173.71,166.9,171.14,172.1,19908200,-0.07489648905277593,-1
2011-01-31,170.16,171.44,167.41,169.64,170.41333333333333,6718100,-0.008803390383518843,-1
2011-02-01,170.52,173.1,169.51,172.11,171.91,5085900,0.014455262675499634,1
